id,state,Cat0,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
2310,NJ,0,0,0,0,1,0,1,0,182,415,0,0,0,279.1,124,47.45,180.5,108,15.34,217.5,104,9.79,9.5,4,2.57,2,1
1474,NY,0,0,0,0,0,1,0,1,181,415,1,0,0,161.3,83,27.42,124.4,83,10.57,262,98,11.79,14.1,3,3.81,0,1
765,MO,0,0,1,0,0,0,1,0,179,510,0,0,0,287.3,123,48.84,288,114,24.48,266,112,11.97,10.5,4,2.84,0,1
2542,WA,0,0,1,1,1,0,0,0,177,415,0,0,0,266.1,91,45.24,225.2,79,19.14,224.7,58,10.11,8.9,8,2.4,3,1
3649,WV,0,0,1,1,0,0,1,0,176,510,0,0,0,304.2,111,51.71,306.6,64,26.06,207.9,98,9.36,9.5,2,2.57,7,1
3524,OR,1,1,0,1,0,0,0,0,174,415,0,0,0,222.3,102,37.79,173.8,123,14.77,297.2,97,13.37,5.7,2,1.54,0,1
3629,ME,0,0,1,1,0,0,0,0,173,408,0,0,0,128.6,108,21.86,248.3,92,21.11,130.1,115,5.85,10.4,2,2.81,4,1
1388,MN,0,0,1,0,0,1,0,0,173,510,0,0,0,291.8,143,49.61,214.3,134,18.22,151.2,119,6.8,9.9,2,2.67,0,1
4110,NJ,0,0,0,0,1,0,1,0,172,510,0,0,0,290.5,123,49.39,253,77,21.51,159.3,96,7.17,11.3,5,3.05,2,1
1834,AL,0,1,0,0,0,0,0,0,172,408,0,0,0,270,102,45.9,256.6,111,21.81,168.5,104,7.58,12,5,3.24,2,1
2442,UT,0,1,1,0,0,1,0,0,170,415,0,0,0,285.7,100,48.57,167.5,144,14.24,260,97,11.7,8.7,4,2.35,1,1
2553,TX,0,1,1,0,1,0,0,0,169,408,0,0,0,266.7,105,45.34,158.2,88,13.45,287.7,111,12.95,13.8,3,3.73,3,1
3703,IN,0,1,1,0,0,0,0,0,168,415,0,0,0,160.6,110,27.3,185.2,120,15.74,120.2,104,5.41,9.1,4,2.46,1,1
968,KS,0,1,0,1,0,0,0,0,167,415,0,0,0,131.6,120,22.37,211.3,96,17.96,168.3,97,7.57,11.1,4,3,4,1
4012,AL,0,1,0,0,0,0,0,0,166,415,1,0,0,191.3,120,32.52,167.3,88,14.22,162.9,110,7.33,10.2,2,2.75,2,1
1078,NY,0,0,0,0,0,1,0,1,163,408,0,0,0,247.7,77,42.11,269.5,108,22.91,167.3,82,7.53,9.6,7,2.59,0,1
106,MS,0,0,1,0,0,0,0,1,162,415,0,0,0,70.7,108,12.02,157.5,87,13.39,154.8,82,6.97,9.1,3,2.46,4,1
1723,NJ,0,0,0,0,1,0,1,0,162,408,0,0,0,217.6,87,36.99,279,71,23.72,250.7,65,11.28,10.4,4,2.81,2,1
863,UT,0,1,1,0,0,1,0,0,161,510,1,0,0,194.2,106,33.01,249.4,105,21.2,254.9,129,11.47,12.9,1,3.48,1,1
2347,WI,0,0,1,1,0,1,0,0,161,408,0,0,0,154.7,84,26.3,177.8,125,15.11,172.9,90,7.78,5.9,2,1.59,4,1
3512,MN,0,0,1,0,0,1,0,0,161,408,0,0,0,252.3,120,42.89,243.8,98,20.72,284.4,96,12.8,9.2,2,2.48,1,1
758,WV,0,0,1,1,0,0,1,0,161,415,0,0,0,191.9,113,32.62,70.9,87,6.03,204.8,107,9.22,13.4,4,3.62,4,1
2956,WV,0,0,1,1,0,0,1,0,161,415,0,0,0,159.6,102,27.13,212.6,119,18.07,151.4,83,6.81,12.6,7,3.4,5,1
2514,CT,0,0,0,0,0,0,1,0,160,415,0,0,0,234.9,136,39.93,270.8,134,23.02,219.3,101,9.87,13.9,2,3.75,1,1
1606,VT,0,1,1,0,0,0,0,1,159,415,0,0,0,275.8,103,46.89,189.5,108,16.11,223.9,93,10.08,7.4,5,2,2,1
299,CO,0,0,0,0,0,1,0,0,159,408,1,0,0,257.1,53,43.71,312.2,127,26.54,183,82,8.24,8.8,6,2.38,1,1
944,NE,0,0,0,1,0,0,0,1,159,415,0,0,0,189.1,105,32.15,246.1,147,20.92,242,106,10.89,10.4,5,2.81,1,1
2388,WY,0,0,1,1,0,0,0,1,159,415,0,0,0,167.4,68,28.46,143.8,74,12.22,140.1,111,6.3,10.3,3,2.78,0,1
3614,AZ,0,0,0,1,0,0,0,0,155,415,1,0,0,176.1,88,29.94,244.5,84,20.78,189.9,99,8.55,11.2,1,3.02,2,1
77,LA,0,1,0,0,0,1,0,0,155,415,0,0,0,203.4,100,34.58,190.9,104,16.23,196,119,8.82,8.9,4,2.4,0,1
1719,OK,1,1,1,0,0,0,0,0,154,415,1,0,0,145.9,69,24.8,208.2,141,17.7,180.9,106,8.14,14.4,10,3.89,0,1
2599,MD,0,1,0,0,0,0,0,1,154,510,0,0,0,154.5,122,26.27,214.2,71,18.21,178,105,8.01,12,2,3.24,3,1
3298,AK,1,0,0,0,0,0,0,0,152,510,0,0,0,302.8,143,51.48,189.8,69,16.13,214.9,114,9.67,10.9,4,2.94,2,1
309,CA,0,0,0,0,1,0,0,0,151,415,1,0,0,218,57,37.06,114.4,88,9.72,269.2,95,12.11,12.4,1,3.35,0,1
57,TX,0,1,1,0,1,0,0,0,150,510,0,0,0,178.9,101,30.41,169.1,110,14.37,148.6,100,6.69,13.8,3,3.73,4,1
1366,NH,0,0,0,0,1,1,0,0,149,415,0,0,0,119.2,88,20.26,168.3,110,14.31,204.7,119,9.21,12.2,6,3.29,4,1
1495,OR,1,1,0,1,0,0,0,0,149,415,0,0,0,242.5,83,41.23,245.4,97,20.86,219.6,80,9.88,10,3,2.7,3,1
2516,MI,0,0,1,0,1,0,0,0,148,415,1,0,0,233.5,81,39.7,187.7,71,15.95,122.3,97,5.5,9.6,2,2.59,0,1
1576,MI,0,0,1,0,1,0,0,0,146,408,0,0,0,149.3,83,25.38,187.1,130,15.9,149.8,100,6.74,7.9,4,2.13,7,1
65,NY,0,0,0,0,0,1,0,1,144,408,0,0,0,61.6,117,10.47,77.1,85,6.55,173,99,7.79,8.2,7,2.21,4,1
1436,FL,1,0,1,0,0,0,0,0,144,510,0,0,0,278.5,95,47.35,240.7,90,20.46,120,90,5.4,11.6,5,3.13,1,1
1289,OH,0,0,0,0,0,0,1,1,143,415,0,0,0,223.3,99,37.96,167.1,128,14.2,203,84,9.14,4.5,4,1.22,0,1
2118,RI,1,1,0,0,0,1,0,0,143,408,0,0,0,167.8,72,28.53,211,99,17.94,153.5,109,6.91,10.5,6,2.84,4,1
4177,WY,0,0,1,1,0,0,0,1,141,408,0,0,0,301.4,87,51.24,269.2,111,22.88,148.6,95,6.69,14.4,5,3.89,0,1
3579,CO,0,0,0,0,0,1,0,0,141,408,0,0,0,264.3,90,44.93,216.4,101,18.39,208.8,72,9.4,9.6,3,2.59,0,1
3714,DE,1,1,0,0,0,0,0,0,140,415,0,0,0,143,100,24.31,193.4,89,16.44,200.45,81,9.02,12.3,8,3.32,4,1
4244,ND,0,0,0,1,0,0,1,0,140,510,0,0,0,244.7,115,41.6,258.6,101,21.98,231.3,112,10.41,7.5,6,2.03,1,1
195,MN,0,0,1,0,0,1,0,0,139,510,0,0,0,134.4,106,22.85,211.3,98,17.96,193.6,125,8.71,10.2,2,2.75,5,1
1666,NY,0,0,0,0,0,1,0,1,139,510,0,0,0,236.6,109,40.22,169.9,107,14.44,212.3,118,9.55,11.1,2,3,1,1
3469,UT,0,1,1,0,0,1,0,0,139,510,0,0,0,258.7,94,43.98,190.3,132,16.18,247.2,73,11.12,11.4,2,3.08,1,1
1292,DE,1,1,0,0,0,0,0,0,138,510,1,0,0,46.5,104,7.91,186,114,15.81,167.5,95,7.54,9.6,4,2.59,4,1
2764,RI,1,1,0,0,0,1,0,0,138,510,1,0,0,286.2,61,48.65,187.2,60,15.91,146.2,114,6.58,11,4,2.97,2,1
3704,NY,0,0,0,0,0,1,0,1,138,415,1,0,0,261.1,96,44.39,170.9,120,14.53,71.1,89,3.2,10.3,0,2.78,3,1
200,NV,0,0,0,0,0,1,1,0,137,415,1,0,0,135.1,95,22.97,134.1,102,11.4,223.1,81,10.04,12.3,2,3.32,2,1
4214,NM,0,0,0,0,1,0,0,1,137,408,1,0,0,312.4,110,53.11,231.1,73,19.64,120.1,78,5.4,10.6,2,2.86,1,1
2339,IL,1,0,0,0,0,0,0,1,137,408,1,0,0,237.3,103,40.34,176.7,84,15.02,263.4,81,11.85,14.2,4,3.83,0,1
2896,SD,1,1,0,0,0,0,0,1,137,415,0,0,0,144.5,119,24.57,167.3,89,14.22,175.1,76,7.88,6.1,4,1.65,5,1
3256,WV,0,0,1,1,0,0,1,0,136,510,0,0,0,240.1,121,40.82,271.2,123,23.05,132.7,98,5.97,17.2,4,4.64,0,1
1728,TX,0,1,1,0,1,0,0,0,136,408,0,0,0,269.8,106,45.87,228.8,101,19.45,257.5,106,11.59,10.1,8,2.73,1,1
714,MA,0,1,0,0,0,0,1,0,136,408,1,0,0,199.6,89,33.93,211.4,96,17.97,72.4,84,3.26,11,4,2.97,3,1
3808,NM,0,0,0,0,1,0,0,1,136,408,0,0,0,276.3,94,46.97,226,125,19.21,221.4,87,9.96,7.2,1,1.94,1,1
1084,OR,1,1,0,1,0,0,0,0,135,415,0,0,0,263.8,66,44.85,251.3,116,21.36,200.1,112,9,8.4,2,2.27,5,1
2434,WY,0,0,1,1,0,0,0,1,134,510,0,0,0,296,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32,0,1
2922,UT,0,1,1,0,0,1,0,0,133,510,0,0,0,180.45,86,30.68,234.6,97,19.94,264.8,139,11.92,14.8,4,4,3,1
2778,MD,0,1,0,0,0,0,0,1,133,510,0,0,0,295,141,50.15,223.6,101,19.01,229.4,109,10.32,12.9,4,3.48,2,1
1573,OH,0,0,0,0,0,0,1,1,133,408,1,0,0,254.7,103,43.3,252.2,80,21.44,178.1,103,8.01,8,3,2.16,0,1
4200,OR,1,1,0,1,0,0,0,0,132,510,0,0,0,265.8,122,45.19,285.1,90,24.23,183.6,124,8.26,13.6,9,3.67,2,1
4161,MS,0,0,1,0,0,0,0,1,132,415,1,0,0,144.3,70,24.53,231.5,125,19.68,304.3,137,13.69,7,2,1.89,1,1
3886,WV,0,0,1,1,0,0,1,0,131,510,0,0,0,256.6,96,43.62,225.2,113,19.14,190.2,91,8.56,11.1,3,3,1,1
3249,KY,0,1,0,0,1,0,0,0,131,415,0,0,0,210.1,97,35.72,177.3,96,15.07,130.2,136,5.86,13.3,1,3.59,0,1
2186,MS,0,0,1,0,0,0,0,1,131,415,0,0,0,131.6,95,22.37,179.3,109,15.24,251.2,129,11.3,15.5,3,4.19,1,1
2594,CO,0,0,0,0,0,1,0,0,130,408,0,0,0,271.8,129,46.21,237.2,128,20.16,210.1,91,9.45,8.7,2,2.35,4,1
2385,ID,1,0,0,0,0,0,1,0,130,415,0,0,0,263.7,113,44.83,186.5,103,15.85,195.3,99,8.79,10.3,6,2.78,1,1
818,DE,1,1,0,0,0,0,0,0,129,510,0,0,0,180.45,118,30.68,192.1,104,16.33,191,83,8.59,10.4,6,2.81,0,1
2104,IN,0,1,1,0,0,0,0,0,129,415,0,0,0,137.8,120,23.43,225.8,110,19.19,145.2,95,6.53,10.2,6,2.75,1,1
2535,VT,0,1,1,0,0,0,0,1,128,408,0,0,0,227.9,130,38.74,302.6,71,25.72,191.5,82,8.62,5.5,7,1.49,1,1
3906,MT,0,0,0,1,1,0,0,0,127,408,0,0,0,271.2,110,46.1,213.5,80,18.15,201.8,102,9.08,13.2,4,3.56,0,1
250,FL,1,0,1,0,0,0,0,0,127,415,0,0,0,266.6,106,45.32,264.8,100,22.51,207.2,119,9.32,5.9,2,1.59,1,1
2316,NJ,0,0,0,0,1,0,1,0,127,510,0,0,0,245.2,91,41.68,217.2,92,18.46,243.1,128,10.94,13.9,6,3.75,0,1
2678,AR,0,0,1,0,0,0,0,0,127,415,1,0,0,143.2,60,24.34,179.5,100,15.26,171.8,122,7.73,6.2,4,1.67,4,1
3061,NH,0,0,0,0,1,1,0,0,127,415,1,0,0,324.3,107,55.13,141.6,90,12.04,207.6,90,9.34,12.8,7,3.46,1,1
2041,NY,0,0,0,0,0,1,0,1,126,415,1,0,0,239.7,87,40.75,281.7,92,23.94,183.5,113,8.26,11.4,1,3.08,1,1
1129,KS,0,1,0,1,0,0,0,0,126,408,0,0,0,321.3,99,54.62,167.9,93,14.27,193.6,106,8.71,8,4,2.16,1,1
149,AK,1,0,0,0,0,0,0,0,126,415,0,0,0,58.2,94,9.89,138.7,118,11.79,136.8,91,6.16,11.9,1,3.21,5,1
1826,NE,0,0,0,1,0,0,0,1,126,415,0,0,0,249.8,96,42.47,261.9,92,22.26,166.8,108,7.51,12.7,4,3.43,3,1
1519,CT,0,0,0,0,0,0,1,0,125,415,1,0,0,187.3,118,31.84,160.7,111,13.66,263.8,112,11.87,9.6,2,2.59,0,1
2219,NH,0,0,0,0,1,1,0,0,125,415,1,0,0,298.4,78,50.73,270.5,142,22.99,107.3,84,4.83,12.2,2,3.29,0,1
2862,CA,0,0,0,0,1,0,0,0,125,510,1,0,0,158.7,112,26.98,155.7,126,13.23,246,110,11.07,8.3,1,2.24,2,1
1191,MT,0,0,0,1,1,0,0,0,125,510,0,0,0,143.2,80,24.34,88.1,94,7.49,233.2,135,10.49,8.8,7,2.38,4,1
1985,MN,0,0,1,0,0,1,0,0,124,510,1,0,0,157.8,71,26.83,203.2,114,17.27,168.7,82,7.59,10,2,2.7,3,1
3356,WA,0,0,1,1,1,0,0,0,124,408,0,0,0,282.8,108,48.08,246.3,89,20.94,256.4,96,11.54,10.3,1,2.78,3,1
3434,IL,1,0,0,0,0,0,0,1,124,510,0,0,0,133.2,80,22.64,144.2,98,12.26,261,102,11.75,12,3,3.24,3,1
1977,LA,0,1,0,0,0,1,0,0,124,510,0,0,0,143.3,120,24.36,230.7,111,19.61,214.3,91,9.64,7.8,2,2.11,4,1
2500,WY,0,0,1,1,0,0,0,1,123,415,0,0,0,242.2,87,41.17,226.1,101,19.22,268.6,121,12.09,8.2,3,2.21,5,1
2397,MS,0,0,1,0,0,0,0,1,123,415,1,0,0,125.5,106,21.34,128.9,96,10.96,251.9,129,11.34,6.3,6,1.7,4,1
3326,OH,0,0,0,0,0,0,1,1,123,510,0,0,0,222.4,90,37.81,286.3,104,24.34,300.8,95,13.54,9.9,3,2.67,2,1
1790,MN,0,0,1,0,0,1,0,0,123,408,0,0,0,236.2,135,40.15,273.9,88,23.28,227,77,10.22,10.1,6,2.73,2,1
337,DE,1,1,0,0,0,0,0,0,122,510,0,0,0,157.1,134,26.71,184.9,122,15.72,197.2,59,8.87,8.5,5,2.3,4,1
255,IN,0,1,1,0,0,0,0,0,122,408,0,0,0,296.4,99,50.39,214.8,89,18.26,133.9,107,6.03,11.4,3,3.08,4,1
2200,ND,0,0,0,1,0,0,1,0,122,408,0,0,0,231.2,141,39.3,267.8,136,22.76,240.3,100,10.81,8.8,5,2.38,1,1
695,CO,0,0,0,0,0,1,0,0,121,408,1,0,0,167.7,94,28.51,93.7,121,7.96,241.3,115,10.86,13.4,1,3.62,3,1
2902,DE,1,1,0,0,0,0,0,0,120,415,0,0,0,253.2,95,43.04,210.8,86,17.92,253.9,81,11.43,9.5,4,2.57,5,1
2030,CT,0,0,0,0,0,0,1,0,120,408,1,0,0,202,123,34.34,184.3,78,15.67,176,89,7.92,7.4,2,2,2,1
83,MS,0,0,1,0,0,0,0,1,120,408,0,0,0,212.1,131,36.06,209.4,104,17.8,167.2,96,7.52,5.3,5,1.43,1,1
1992,TN,0,1,1,1,0,0,0,0,120,408,1,0,0,179.9,72,30.58,170,98,14.45,190.6,89,8.58,13.8,2,3.73,1,1
2157,CT,0,0,0,0,0,0,1,0,119,408,0,0,0,294.2,100,50.01,232.5,53,19.76,195,64,8.78,9,1,2.43,0,1
2356,MD,0,1,0,0,0,0,0,1,119,408,0,0,0,239.1,88,40.65,243.5,79,20.7,230.9,92,10.39,10.9,3,2.94,3,1
1562,PA,1,1,0,0,1,0,0,0,119,408,0,0,0,287.1,115,48.81,159.3,99,13.54,216.8,86,9.76,13.9,1,3.75,2,1
3458,NJ,0,0,0,0,1,0,1,0,119,408,0,0,0,287.1,83,48.81,218.4,124,18.56,151.5,100,6.82,11,4,2.97,1,1
121,VT,0,1,1,0,0,0,0,1,117,408,1,0,0,167.1,86,28.41,177.5,87,15.09,249.4,132,11.22,14.1,7,3.81,2,1
3409,ND,0,0,0,1,0,0,1,0,117,415,1,0,0,158.1,101,26.88,315.1,96,26.78,176.1,108,7.92,13.9,2,3.75,3,1
3001,MA,0,1,0,0,0,0,1,0,117,408,0,0,0,302.6,83,51.44,167.1,106,14.2,209.8,79,9.44,10.4,7,2.81,1,1
3112,MT,0,0,0,1,1,0,0,0,117,415,0,0,0,233.4,71,39.68,296.4,76,25.19,276.9,103,12.46,10.3,1,2.78,0,1
2492,GA,1,0,0,1,0,0,0,0,117,415,1,0,0,287.4,118,48.86,259.6,84,22.07,153.2,86,6.89,10,3,2.7,1,1
3352,MT,0,0,0,1,1,0,0,0,117,510,0,0,0,180.6,134,30.7,216.6,96,18.41,101,122,4.55,10.6,6,2.86,4,1
3735,KS,0,1,0,1,0,0,0,0,116,408,1,0,0,232.2,98,39.47,244.7,91,20.8,151.3,69,6.81,10.6,1,2.86,7,1
3116,IN,0,1,1,0,0,0,0,0,116,415,0,0,0,271,114,46.07,209.9,71,17.84,193.5,109,8.71,13.7,2,3.7,5,1
2637,AR,0,0,1,0,0,0,0,0,115,415,0,0,0,139.3,89,23.68,192.3,95,16.35,151,75,6.8,9.3,3,2.51,7,1
2734,IN,0,1,1,0,0,0,0,0,115,415,0,0,0,226.4,101,38.49,276.8,60,23.53,213.4,82,9.6,12.3,4,3.32,3,1
1843,NC,0,0,0,1,0,1,0,0,115,510,1,0,0,251.3,69,42.72,252.5,96,21.46,118.3,112,5.32,9.9,1,2.67,3,1
2203,OH,0,0,0,0,0,0,1,1,115,510,1,0,0,180.45,81,30.68,203.4,106,17.29,217.5,107,9.79,11.8,8,3.19,1,1
1461,NV,0,0,0,0,0,1,1,0,115,415,0,0,0,286.4,125,48.69,205.7,74,17.48,191.4,141,8.61,6.9,6,1.86,1,1
1157,CT,0,0,0,0,0,0,1,0,115,415,0,0,0,245,97,41.65,250.7,75,21.31,270.2,124,12.16,13.7,8,3.7,1,1
2055,DC,0,0,0,0,0,0,0,1,114,415,0,0,0,147.1,119,25.01,161,111,13.69,275.9,106,12.42,9,3,2.43,5,1
3167,MN,0,0,1,0,0,1,0,0,113,408,0,0,0,198.6,115,33.76,258,106,21.93,245.8,104,11.06,10.2,6,2.75,1,1
1643,AZ,0,0,0,1,0,0,0,0,113,510,0,0,0,128.7,100,21.88,227.1,67,19.3,178.1,135,8.01,9.2,4,2.48,2,1
1297,WV,0,0,1,1,0,0,1,0,113,415,0,0,0,61.2,111,10.4,92.3,88,7.85,197.4,114,8.88,13.7,3,3.7,5,1
501,MO,0,0,1,0,0,0,1,0,112,415,0,0,0,180.45,77,30.68,212.5,109,18.06,265,132,11.93,12.7,8,3.43,2,1
3382,NJ,0,0,0,0,1,0,1,0,112,408,0,0,0,180.45,95,30.68,206.8,108,17.58,275.8,146,12.41,11.9,4,3.21,1,1
924,NJ,0,0,0,0,1,0,1,0,111,510,0,0,0,176.9,128,30.07,102.8,56,8.74,213.7,84,9.62,10.5,2,2.84,4,1
1801,CA,0,0,0,0,1,0,0,0,111,408,0,0,0,249.8,109,42.47,242.4,106,20.6,231.8,78,10.43,11.6,4,3.13,0,1
2717,MS,0,0,1,0,0,0,0,1,111,408,0,0,0,294.7,90,50.1,294.6,72,25.04,260.1,121,11.7,10.8,3,2.92,1,1
2139,MD,0,1,0,0,0,0,0,1,111,510,0,0,0,123.1,88,20.93,213.9,84,18.18,184.9,88,8.32,12,2,3.24,5,1
2882,NV,0,0,0,0,0,1,1,0,111,415,0,0,0,304.6,56,51.78,157.6,101,13.4,188.2,116,8.47,12.4,1,3.35,1,1
1978,UT,0,1,1,0,0,1,0,0,110,415,0,0,0,271.1,108,46.09,237,122,20.15,239.9,122,10.8,9.8,5,2.65,2,1
4186,OK,1,1,1,0,0,0,0,0,110,510,0,0,0,281.2,78,47.8,302.3,89,25.7,188.4,92,8.48,8.5,4,2.3,0,1
3941,CT,0,0,0,0,0,0,1,0,110,415,0,0,0,251.3,91,42.72,207.2,95,17.61,249,70,11.21,12.9,2,3.48,1,1
2919,TN,0,1,1,1,0,0,0,0,110,510,0,0,0,220.9,100,37.55,279.6,76,23.77,239.8,107,10.79,13.5,9,3.65,1,1
1448,AZ,0,0,0,1,0,0,0,0,109,415,1,0,0,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,8,2.62,2,1
3008,SD,1,1,0,0,0,0,0,1,108,510,1,0,0,275.9,84,46.9,203,91,17.26,211.4,108,9.51,6.7,4,1.81,2,1
2638,HI,1,0,0,0,1,0,0,0,108,415,0,0,0,291.6,99,49.57,221.1,93,18.79,229.2,110,10.31,14,9,3.78,2,1
1166,SC,1,1,0,0,0,0,1,0,108,415,0,0,0,112,105,19.04,193.7,110,16.46,208.9,93,9.4,4.1,4,1.11,4,1
3417,ID,1,0,0,0,0,0,1,0,107,415,0,0,0,260.6,81,44.3,246.1,116,20.92,243.3,117,10.95,12.8,9,3.46,0,1
1140,PA,1,1,0,0,1,0,0,0,106,408,1,0,0,133.7,100,22.73,187.8,107,15.96,181.9,89,8.19,10.7,2,2.89,1,1
1677,RI,1,1,0,0,0,1,0,0,106,510,1,0,0,204,84,34.68,168.5,61,14.32,164,102,7.38,13.3,3,3.59,3,1
3522,VT,0,1,1,0,0,0,0,1,106,510,1,0,0,196.7,100,33.44,210.2,109,17.87,173.8,83,7.82,7.8,1,2.11,4,1
1345,KS,0,1,0,1,0,0,0,0,105,415,1,0,0,273.9,119,46.56,278.6,103,23.68,255.3,90,11.49,10.9,7,2.94,1,1
1638,HI,1,0,0,0,1,0,0,0,105,415,0,0,0,281.3,124,47.82,301.5,96,25.63,202.8,109,9.13,8.7,3,2.35,0,1
3640,SC,1,1,0,0,0,0,1,0,105,408,1,0,0,274,100,46.58,263,69,22.36,195.9,93,8.82,11.3,3,3.05,3,1
2225,MI,0,0,1,0,1,0,0,0,105,415,0,0,0,226.9,106,38.57,182.2,77,15.49,203.9,107,9.18,11.6,2,3.13,0,1
2981,TX,0,1,1,0,1,0,0,0,104,415,0,0,0,261.2,81,44.4,209.1,130,17.77,281.1,121,12.65,11.3,1,3.05,2,1
3624,NV,0,0,0,0,0,1,1,0,104,415,0,0,0,210.9,90,35.85,272.2,101,23.14,304.3,86,13.69,10.6,5,2.86,3,1
2261,RI,1,1,0,0,0,1,0,0,103,510,1,0,0,255.9,128,43.5,140.9,92,11.98,308.9,130,13.9,12.1,2,3.27,1,1
2705,ID,1,0,0,0,0,0,1,0,103,415,0,0,0,174.7,151,29.7,148,56,12.58,168.2,109,7.57,15.8,3,4.27,6,1
3601,OK,1,1,1,0,0,0,0,0,103,510,0,0,0,267,97,45.39,204.3,151,17.37,246.9,67,11.11,11.3,7,3.05,1,1
3610,OK,1,1,1,0,0,0,0,0,103,415,0,0,0,278.4,121,47.33,252.2,139,21.44,202.3,96,9.1,13.7,1,3.7,1,1
2001,MT,0,0,0,1,1,0,0,0,102,408,0,0,0,273.2,85,46.44,211.1,82,17.94,203.7,129,9.17,13.1,7,3.54,2,1
3051,TN,0,1,1,1,0,0,0,0,102,415,0,0,0,183.2,112,31.14,187.5,113,15.94,232.3,77,10.45,9.2,5,2.48,1,1
3758,OR,1,1,0,1,0,0,0,0,101,415,1,0,0,169.5,117,28.82,212,111,18.02,204,120,9.18,9.7,1,2.62,0,1
488,OK,1,1,1,0,0,0,0,0,101,408,0,0,0,89.7,118,15.25,260.1,79,22.11,170.1,93,7.65,13.5,4,3.65,5,1
2581,SC,1,1,0,0,0,0,1,0,101,415,0,0,0,158.4,92,26.93,188,117,15.98,219.7,125,9.89,13.5,4,3.65,4,1
3495,UT,0,1,1,0,0,1,0,0,101,415,0,0,0,180.45,91,30.68,151,123,12.84,277.8,99,12.5,11.3,3,3.05,1,1
1579,MS,0,0,1,0,0,0,0,1,101,408,0,0,0,239,100,40.63,273,106,23.21,278.2,93,12.52,13.5,8,3.65,1,1
1822,MT,0,0,0,1,1,0,0,0,100,415,0,0,0,96.5,86,16.41,210.2,133,17.87,146.4,106,6.59,12.5,3,3.38,1,1
2736,ME,0,0,1,1,0,0,0,0,100,510,0,0,0,264.5,117,44.97,194,111,16.49,262.7,111,11.82,7.5,4,2.03,2,1
2652,MT,0,0,0,1,1,0,0,0,100,415,0,0,0,113.3,96,19.26,197.9,89,16.82,284.5,93,12.8,11.7,2,3.16,4,1
2290,SC,1,1,0,0,0,0,1,0,100,510,0,0,0,255.1,124,43.37,230.6,110,19.6,218,69,9.81,8.5,5,2.3,3,1
364,OH,0,0,0,0,0,0,1,1,100,510,0,0,0,278,76,47.26,176.7,74,15.02,219.5,126,9.88,8.3,4,2.24,0,1
3053,FL,1,0,1,0,0,0,0,0,100,415,0,0,0,303,93,51.51,175.6,89,14.93,135.2,102,6.08,10.4,5,2.81,1,1
1626,WA,0,0,1,1,1,0,0,0,100,408,0,0,0,70.8,94,12.04,215.6,102,18.33,230.8,125,10.39,9.5,1,2.57,6,1
1829,SC,1,1,0,0,0,0,1,0,100,415,0,0,0,226,127,38.42,304.6,83,25.89,181.2,132,8.15,12.6,4,3.4,2,1
1428,VT,0,1,1,0,0,0,0,1,99,415,0,0,0,115.5,75,19.64,218.1,111,18.54,254.9,98,11.47,11.5,7,3.11,7,1
2510,OR,1,1,0,1,0,0,0,0,99,408,0,0,0,256.4,100,43.59,214.5,105,18.23,233.7,75,10.52,7.9,1,2.13,3,1
2524,HI,1,0,0,0,1,0,0,0,99,408,0,0,0,135.7,107,23.07,208.4,103,17.71,209,95,9.4,8.8,3,2.38,7,1
2866,SD,1,1,0,0,0,0,0,1,98,415,0,0,0,307.2,65,52.22,138.6,97,11.78,200.45,99,9.02,10.2,4,2.75,2,1
3525,NY,0,0,0,0,0,1,0,1,98,510,0,0,0,198.6,92,33.76,200.7,99,17.06,221.7,83,9.98,7.3,6,1.97,2,1
937,OH,0,0,0,0,0,0,1,1,98,408,0,0,0,165,129,28.05,202.6,113,17.22,172.3,94,7.75,12.5,7,3.38,1,1
1139,SD,1,1,0,0,0,0,0,1,98,415,0,0,0,180.45,100,0,159.6,130,13.57,167.1,88,7.52,6.8,1,1.84,4,1
3987,MA,0,1,0,0,0,0,1,0,98,415,0,0,0,182.6,76,31.04,145.2,75,12.34,162.6,127,7.32,12,1,3.24,6,1
1883,TX,0,1,1,0,1,0,0,0,98,415,0,0,0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,2,3.35,0,1
4072,NY,0,0,0,0,0,1,0,1,98,408,0,0,0,136.9,120,23.27,180.6,84,15.35,172.9,94,7.78,11.9,4,3.21,4,1
750,ME,0,0,1,1,0,0,0,0,97,510,0,0,0,120.8,96,20.54,169.8,101,14.43,194.1,63,8.73,11.9,3,3.21,4,1
1874,PA,1,1,0,0,1,0,0,0,97,510,1,0,0,145,103,24.65,294.3,93,25.02,239.8,120,10.79,11,2,2.97,4,1
378,OH,0,0,0,0,0,0,1,1,97,408,0,0,0,256.4,125,43.59,273.9,100,23.28,222.7,101,10.02,11.1,1,3,1,1
